Data Set 1:Time(s),Data Set 1:EKG(mV),Data Set 1:Heart Rate(bpm),Data Set 2:Time(s),Data Set 2:EKG(mV),Data Set 2:Heart Rate(bpm)
0.065000000000000002,-0.12787163257598877,,0.065000000000000002,-0.62712156772613525,
0.067500000000000004,-0.12666961550712585,,0.067500000000000004,-0.62873226404190063,
0.070000000000000007,-0.11989017575979233,,0.070000000000000007,-0.63358843326568604,
0.072499999999999995,-0.11520227044820786,,0.072499999999999995,-0.63620889186859131,
0.074999999999999997,-0.11046628654003143,,0.074999999999999997,-0.63844466209411621,
0.077499999999999999,-0.10633131116628647,,0.077499999999999999,-0.63993513584136963,
0.080000000000000002,-0.10337432473897934,,0.080000000000000002,-0.6392139196395874,
0.082500000000000004,-0.10241270065307617,,0.082500000000000004,-0.63644927740097046,
0.085000000000000006,-0.10460039228200912,,0.085000000000000006,-0.63180947303771973,
0.087499999999999994,-0.10827859491109848,,0.087499999999999994,-0.62534254789352417,
0.089999999999999997,-0.11294245719909668,,0.089999999999999997,-0.60750448703765869,
0.092499999999999999,-0.12272696197032928,,0.092499999999999999,-0.59683048725128174,
0.095000000000000001,-0.12654940783977509,,0.095000000000000001,-0.58565163612365723,
0.097500000000000003,-0.12895345687866211,,0.097500000000000003,-0.57452082633972168,
0.10000000000000001,-0.12957851588726044,,0.10000000000000001,-0.55471146106719971,
0.10249999999999999,-0.12529930472373962,,0.10249999999999999,-0.54701846837997437,
0.105,-0.12080371379852295,,0.105,-0.54129683971405029,
0.1075,-0.11532247066497803,,0.1075,-0.53771477937698364,
0.11,-0.10936041921377182,,0.11,-0.53696954250335693,
0.1125,-0.098325811326503754,,0.1125,-0.5394216775894165,
0.115,-0.094238921999931335,,0.115,-0.54334026575088501,
0.11749999999999999,-0.09164254367351532,,0.11749999999999999,-0.54834067821502686,
0.12,-0.09164254367351532,,0.12,-0.55990421772003174,
0.1225,-0.094335079193115234,,0.1225,-0.56567394733428955,
0.125,-0.09871046245098114,,0.125,-0.57096284627914429,
0.1275,-0.10455231368541718,,0.1275,-0.5755305290222168,
0.13,-0.1115240678191185,,0.13,-0.58178108930587769,
0.13250000000000001,-0.12722253799438477,,0.13250000000000001,-0.58331966400146484,
0.13500000000000001,-0.13501167297363281,,0.13500000000000001,-0.58384859561920166,
0.13750000000000001,-0.14215171337127686,,0.13750000000000001,-0.58346390724182129,
0.14000000000000001,-0.15306612849235535,,0.14000000000000001,-0.58096373081207275,
0.14249999999999999,-0.15645584464073181,,0.14249999999999999,-0.57928085327148438,
0.14499999999999999,-0.1585233211517334,,0.14499999999999999,-0.57762205600738525,
0.14749999999999999,-0.15960514545440674,,0.14749999999999999,-0.5760834813117981,
0.14999999999999999,-0.16071102023124695,,0.14999999999999999,-0.57339096069335938,
0.1525,-0.16186496615409851,,0.1525,-0.57194852828979492,
0.155,-0.16414880752563477,,0.155,-0.57007336616516113,
0.1575,-0.16777893900871277,,0.1575,-0.56757313013076782,
0.16,-0.1791260689496994,,0.16,-0.56009650230407715,
0.16250000000000001,-0.18604974448680878,,0.16250000000000001,-0.55536055564880371,
0.16500000000000001,-0.19287726283073425,,0.16500000000000001,-0.55060052871704102,
0.16750000000000001,-0.19886335730552673,,0.16750000000000001,-0.54658573865890503,
0.17000000000000001,-0.20321469008922577,,0.17000000000000001,-0.54475867748260498,
0.17249999999999999,-0.20530621707439423,,0.17249999999999999,-0.54896575212478638,
0.17499999999999999,-0.20302236080169678,,0.17499999999999999,-0.55766844749450684,
0.17749999999999999,-0.1992720365524292,,0.17749999999999999,-0.57115519046783447,
0.17999999999999999,-0.19165119528770447,,0.17999999999999999,-0.61096632480621338,
0.1825,-0.19044916331768036,,0.1825,-0.63498282432556152,
0.185,-0.19275705516338348,,0.185,-0.6591675877571106,
0.1875,-0.19958457350730896,,0.1875,-0.68097233772277832,
0.19,-0.22840917110443115,,0.19,-0.70585429668426514,
0.1925,-0.2498052567243576,,0.1925,-0.70306563377380371,
0.19500000000000001,-0.27435064315795898,,0.19500000000000001,-0.68657380342483521,
0.19750000000000001,-0.30026635527610779,,0.19750000000000001,-0.6543114185333252,
0.20000000000000001,-0.3469771146774292,,0.20000000000000001,-0.53846001625061035,
0.20250000000000001,-0.36253136396408081,,0.20250000000000001,-0.45537590980529785,
0.20499999999999999,-0.36931079626083374,,0.20499999999999999,-0.35786747932434082,
0.20749999999999999,-0.36491137742996216,,0.20749999999999999,-0.24937252700328827,
0.20999999999999999,-0.31464260816574097,,0.20999999999999999,-0.019088190048933029,
0.21249999999999999,-0.26639324426651001,,0.21249999999999999,0.090368390083312988,
0.215,-0.20249347388744354,,0.215,0.18696328997612,
0.2175,-0.12409727275371552,,0.2175,0.26410937309265137,
0.22,0.06565471738576889,,0.22,0.33825039863586426,
0.2225,0.16874055564403534,,0.2225,0.32861015200614929,
0.22500000000000001,0.26997527480125427,,0.22500000000000001,0.28702002763748169,
